DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
15 April 2019 22:45,4223,-,All Island
15 April 2019 23:00,4129,-,All Island
15 April 2019 23:15,4023,-,All Island
15 April 2019 23:30,3887,-,All Island
15 April 2019 23:45,3803,-,All Island
16 April 2019 00:00,3736,-,All Island
16 April 2019 00:15,3748,-,All Island
16 April 2019 00:30,3672,-,All Island
16 April 2019 00:45,3634,-,All Island
16 April 2019 01:00,3577,-,All Island
16 April 2019 01:15,3546,-,All Island
16 April 2019 01:30,3494,-,All Island
16 April 2019 01:45,3462,-,All Island
16 April 2019 02:00,3447,-,All Island
16 April 2019 02:15,3449,-,All Island
16 April 2019 02:30,3425,-,All Island
16 April 2019 02:45,3406,-,All Island
16 April 2019 03:00,3381,-,All Island
16 April 2019 03:15,3373,-,All Island
16 April 2019 03:30,3352,-,All Island
16 April 2019 03:45,3355,-,All Island
16 April 2019 04:00,3351,-,All Island
16 April 2019 04:15,3368,-,All Island
16 April 2019 04:30,3358,-,All Island
16 April 2019 04:45,3370,-,All Island
16 April 2019 05:00,3408,-,All Island
16 April 2019 05:15,3456,-,All Island
16 April 2019 05:30,3491,-,All Island
16 April 2019 05:45,3548,-,All Island
16 April 2019 06:00,3668,-,All Island
16 April 2019 06:15,3823,-,All Island
16 April 2019 06:30,3893,-,All Island
16 April 2019 06:45,4011,-,All Island
16 April 2019 07:00,4177,-,All Island
16 April 2019 07:15,4443,-,All Island
16 April 2019 07:30,4564,-,All Island
16 April 2019 07:45,4724,-,All Island
16 April 2019 08:00,4880,-,All Island
16 April 2019 08:15,5053,-,All Island
16 April 2019 08:30,5145,-,All Island
16 April 2019 08:45,5218,-,All Island
16 April 2019 09:00,5288,-,All Island
16 April 2019 09:15,5305,-,All Island
16 April 2019 09:30,5318,-,All Island
16 April 2019 09:45,5332,-,All Island
16 April 2019 10:00,5322,-,All Island
16 April 2019 10:15,5301,-,All Island
16 April 2019 10:30,5322,-,All Island
16 April 2019 10:45,5326,-,All Island
16 April 2019 11:00,5334,-,All Island
16 April 2019 11:15,5324,-,All Island
16 April 2019 11:30,5311,-,All Island
16 April 2019 11:45,5305,-,All Island
16 April 2019 12:00,5290,-,All Island
16 April 2019 12:15,5300,-,All Island
16 April 2019 12:30,5304,-,All Island
16 April 2019 12:45,5306,-,All Island
16 April 2019 13:00,5277,-,All Island
16 April 2019 13:15,5219,-,All Island
16 April 2019 13:30,5155,-,All Island
16 April 2019 13:45,5135,-,All Island
16 April 2019 14:00,5119,-,All Island
16 April 2019 14:15,5122,-,All Island
16 April 2019 14:30,5118,-,All Island
16 April 2019 14:45,5101,-,All Island
16 April 2019 15:00,5087,-,All Island
16 April 2019 15:15,5083,-,All Island
16 April 2019 15:30,5089,-,All Island
16 April 2019 15:45,5102,-,All Island
16 April 2019 16:00,5116,-,All Island
16 April 2019 16:15,5142,-,All Island
16 April 2019 16:30,5173,-,All Island
16 April 2019 16:45,5210,-,All Island
16 April 2019 17:00,5241,-,All Island
16 April 2019 17:15,-,-,All Island
16 April 2019 17:30,-,5565,All Island
16 April 2019 17:45,-,-,All Island
16 April 2019 18:00,-,5555,All Island
16 April 2019 18:15,-,-,All Island
16 April 2019 18:30,-,5473,All Island
16 April 2019 18:45,-,-,All Island
16 April 2019 19:00,-,5351,All Island
16 April 2019 19:15,-,-,All Island
16 April 2019 19:30,-,5254,All Island
16 April 2019 19:45,-,-,All Island
16 April 2019 20:00,-,5182,All Island
16 April 2019 20:15,-,-,All Island
16 April 2019 20:30,-,5276,All Island
16 April 2019 20:45,-,-,All Island
16 April 2019 21:00,-,5331,All Island
16 April 2019 21:15,-,-,All Island
16 April 2019 21:30,-,5147,All Island
16 April 2019 21:45,-,-,All Island
16 April 2019 22:00,-,4917,All Island
16 April 2019 22:15,-,-,All Island
16 April 2019 22:30,-,4583,All Island
16 April 2019 22:45,-,-,All Island
16 April 2019 23:00,-,4275,All Island
16 April 2019 23:15,-,-,All Island
16 April 2019 23:30,-,4060,All Island
16 April 2019 23:45,-,-,All Island
